frame,stage,score,bbox_area,mask_area,depth_valid_ratio,reasons
000585,temporal_jump_reject,0.6232521533966064,7685.0,7015.0,0.9904490377761939,mask_area_below_min;bbox_area_below_min
000590,temporal_jump_reject,0.5676010251045227,10899.0,9916.0,0.972972972972973,
000595,temporal_jump_reject,0.6020551323890686,10168.0,9600.0,0.9784375,
000600,temporal_jump_reject,0.5657901167869568,11456.0,10705.0,0.9605791686127978,
000605,temporal_jump_reject,0.5978171229362488,3392.0,2603.0,0.9984633115635805,mask_area_below_min;bbox_area_below_min
000610,temporal_jump_reject,0.6223976612091064,10208.0,9564.0,0.9900669176076955,
000615,pose_confidence_score_below_min,0.6208308935165405,3520.0,2464.0,0.9951298701298701,mask_area_below_min;bbox_area_below_min
000620,pose_confidence_score_below_min,0.6220932006835938,8584.0,8016.0,0.9862774451097804,mask_area_below_min;bbox_area_below_min
000625,temporal_jump_reject,0.6205900311470032,10034.0,9148.0,0.9852426759947529,
000630,pose_confidence_score_below_min,0.5763224959373474,8493.0,7978.0,0.9862120832288794,mask_area_below_min;bbox_area_below_min
000635,pose_confidence_score_below_min,0.6165066361427307,8909.0,8516.0,0.9779239079379991,mask_area_below_min;bbox_area_below_min
000640,temporal_jump_reject,0.6062018871307373,3575.0,2640.0,0.9795454545454545,mask_area_below_min;bbox_area_below_min
000645,temporal_jump_reject,0.6084387898445129,8990.0,8496.0,0.9713983050847458,mask_area_below_min;bbox_area_below_min
000650,temporal_jump_reject,0.6149689555168152,9145.0,8520.0,0.992018779342723,mask_area_below_min
000655,temporal_jump_reject,0.6176541447639465,9240.0,8979.0,0.9788395144225415,mask_area_below_min
000660,temporal_jump_reject,0.61332768201828,11285.0,10943.0,0.9708489445307502,
000665,temporal_jump_reject,0.6137728095054626,9420.0,8794.0,0.9572435751648851,mask_area_below_min
000670,temporal_jump_reject,0.6188828945159912,9858.0,9079.0,0.9532988214561074,
000675,temporal_jump_reject,0.602731466293335,8906.0,8718.0,0.9540032117458133,mask_area_below_min;bbox_area_below_min
000680,temporal_jump_reject,0.6067604422569275,10560.0,9794.0,0.9505819889728405,
000685,no_ism_candidate,0.5684456825256348,9120.0,8675.0,0.9620749279538905,mask_area_below_min
000690,no_ism_candidate,0.5353841781616211,6240.0,6099.0,0.9365469749139204,final_score_below_min;mask_area_below_min;bbox_area_below_min
000695,no_ism_candidate,0.5680637955665588,5916.0,5783.0,0.943109112917171,mask_area_below_min;bbox_area_below_min
000700,no_ism_candidate,0.5788127779960632,5432.0,5310.0,0.9693032015065913,mask_area_below_min;bbox_area_below_min
000705,no_ism_candidate,0.5580970644950867,7728.0,7520.0,0.9405585106382979,mask_area_below_min;bbox_area_below_min
000710,no_ism_candidate,0.5742092132568359,7700.0,7455.0,0.9023474178403755,mask_area_below_min;bbox_area_below_min
000715,no_ism_candidate,0.5859564542770386,5885.0,5644.0,0.9681077250177179,mask_area_below_min;bbox_area_below_min
000720,no_ism_candidate,0.5872071385383606,5768.0,5639.0,0.9430750133002306,mask_area_below_min;bbox_area_below_min
000725,no_ism_candidate,0.5390723943710327,5775.0,5072.0,0.9753548895899053,final_score_below_min;mask_area_below_min;bbox_area_below_min
000730,no_ism_candidate,0.568962812423706,6441.0,6087.0,0.9406932807622803,mask_area_below_min;bbox_area_below_min
000735,no_ism_candidate,0.581235945224762,8721.0,8388.0,0.9541010968049595,mask_area_below_min;bbox_area_below_min
000740,no_ism_candidate,0.607485294342041,8151.0,7648.0,0.9603817991631799,mask_area_below_min;bbox_area_below_min
000745,temporal_jump_reject,0.6036370992660522,9048.0,8488.0,0.985626767200754,mask_area_below_min
000750,temporal_jump_reject,0.6184361577033997,10974.0,10129.0,0.9501431533221444,
000755,temporal_jump_reject,0.6126123666763306,11100.0,10259.0,0.9671507944244079,
000760,temporal_jump_reject,0.6415187120437622,7018.0,6516.0,0.9436771025168815,mask_area_below_min;bbox_area_below_min
000765,temporal_jump_reject,0.6185017824172974,8968.0,8253.0,0.9760087241003271,mask_area_below_min;bbox_area_below_min
000770,temporal_jump_reject,0.6558970808982849,6440.0,5877.0,0.9695422834779649,mask_area_below_min;bbox_area_below_min
000775,temporal_jump_reject,0.6100355982780457,8758.0,8514.0,0.9597134132017853,mask_area_below_min;bbox_area_below_min
000780,temporal_jump_reject,0.625078558921814,10620.0,9737.0,0.9533737290746637,
000785,temporal_jump_reject,0.64822918176651,3564.0,2631.0,0.9570505511212467,mask_area_below_min;bbox_area_below_min
000790,temporal_jump_reject,0.6616339087486267,3575.0,2660.0,0.9635338345864661,mask_area_below_min;bbox_area_below_min
000795,temporal_jump_reject,0.6486752033233643,3696.0,2864.0,0.9591480446927374,mask_area_below_min;bbox_area_below_min
